"DEG_context","gene_id","seqid","start","end","midpoint","strand","seq_start","seq_end","chromosome","region_name","genome","chromosome_class","position_mb"
"Infection within diets","LOC126281455","NC_064926.1",274236630,274694088,274465359,"+",1,574732873,"7","7","chromosome","Named chromosome",274.465359
"Infection within diets","LOC126281481","NC_064920.1",1067650112,1068363401,1068006756.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",1068.0067565
"Infection within diets","LOC126281483","NC_064926.1",429568462,430740116,430154289,"-",1,574732873,"7","7","chromosome","Named chromosome",430.154289
"Infection within diets","LOC126281486","NC_064926.1",88676070,88936331,88806200.5,"-",1,574732873,"7","7","chromosome","Named chromosome",88.8062005
"Infection within diets","LOC126281499","NC_064926.1",217405387,217540536,217472961.5,"+",1,574732873,"7","7","chromosome","Named chromosome",217.4729615
"Infection within diets","LOC126281516","NC_064926.1",331335209,331616327,331475768,"-",1,574732873,"7","7","chromosome","Named chromosome",331.475768
"Infection within diets","LOC126281524","NC_064926.1",48851687,48903944,48877815.5,"-",1,574732873,"7","7","chromosome","Named chromosome",48.8778155
"Infection within diets","LOC126281532","NC_064926.1",241482672,241509293,241495982.5,"+",1,574732873,"7","7","chromosome","Named chromosome",241.4959825
"Infection within diets","LOC126281562","NC_064926.1",95916671,96039998,95978334.5,"-",1,574732873,"7","7","chromosome","Named chromosome",95.9783345
"Infection within diets","LOC126281570","NC_064920.1",1069560820,1069563418,1069562119,"-",1,1209568729,"1","1","chromosome","Named chromosome",1069.562119
"Infection within diets","LOC126281598","NC_064926.1",205945678,206129052,206037365,"-",1,574732873,"7","7","chromosome","Named chromosome",206.037365
"Infection within diets","LOC126281635","NC_064926.1",213248628,213434093,213341360.5,"-",1,574732873,"7","7","chromosome","Named chromosome",213.3413605
"Infection within diets","LOC126281636","NC_064926.1",183306522,183349475,183327998.5,"-",1,574732873,"7","7","chromosome","Named chromosome",183.3279985
"Infection within diets","LOC126281672","NC_064926.1",462505482,462580637,462543059.5,"-",1,574732873,"7","7","chromosome","Named chromosome",462.5430595
"Infection within diets","LOC126281694","NC_064926.1",79744486,79829599,79787042.5,"-",1,574732873,"7","7","chromosome","Named chromosome",79.7870425
"Infection within diets","LOC126281715","NC_064920.1",1076013841,1076143179,NA,"+",1,1209568729,"1","1","chromosome","Named chromosome",NA
"Infection within diets","LOC126281750","NC_064926.1",366848824,367302337,367075580.5,"-",1,574732873,"7","7","chromosome","Named chromosome",367.0755805
"Infection within diets","LOC126281818","NC_064926.1",392185528,392191997,392188762.5,"+",1,574732873,"7","7","chromosome","Named chromosome",392.1887625
"Infection within diets","LOC126281835","NC_064926.1",516992580,517021454,517007017,"-",1,574732873,"7","7","chromosome","Named chromosome",517.007017
"Infection within diets","LOC126281857","NC_064926.1",555949595,556045264,555997429.5,"-",1,574732873,"7","7","chromosome","Named chromosome",555.9974295
"Infection within diets","LOC126281861","NC_064926.1",223648587,223707054,223677820.5,"+",1,574732873,"7","7","chromosome","Named chromosome",223.6778205
"Infection within diets","LOC126281862","NC_064926.1",509892000,510184902,510038451,"+",1,574732873,"7","7","chromosome","Named chromosome",510.038451
"Infection within diets","LOC126281878","NC_064920.1",1082470852,1082472962,NA,"-",1,1209568729,"1","1","chromosome","Named chromosome",NA
"Infection within diets","LOC126281906","NC_064926.1",533726041,533811492,533768766.5,"-",1,574732873,"7","7","chromosome","Named chromosome",533.7687665
"Infection within diets","LOC126281914","NC_064926.1",514364726,514408889,514386807.5,"-",1,574732873,"7","7","chromosome","Named chromosome",514.3868075
"Infection within diets","LOC126281915","NC_064926.1",514466470,514489491,514477980.5,"-",1,574732873,"7","7","chromosome","Named chromosome",514.4779805
"Infection within diets","LOC126281934","NC_064926.1",559172609,559175654,559174131.5,"+",1,574732873,"7","7","chromosome","Named chromosome",559.1741315
"Infection within diets","LOC126281954","NC_064920.1",1087091332,1087119344,NA,"+",1,1209568729,"1","1","chromosome","Named chromosome",NA
"Infection within diets","LOC126281958","NC_064926.1",570372565,570491971,570432268,"+",1,574732873,"7","7","chromosome","Named chromosome",570.432268
"Infection within diets","LOC126281994","NC_064926.1",162558426,162869709,162714067.5,"+",1,574732873,"7","7","chromosome","Named chromosome",162.7140675
"Infection within diets","LOC126282005","NC_064926.1",80446713,80701160,80573936.5,"+",1,574732873,"7","7","chromosome","Named chromosome",80.5739365
"Infection within diets","LOC126282017","NC_064926.1",515601139,515607070,515604104.5,"+",1,574732873,"7","7","chromosome","Named chromosome",515.6041045
"Infection within diets","LOC126282019","NC_064926.1",515690475,515696959,515693717,"+",1,574732873,"7","7","chromosome","Named chromosome",515.693717
"Infection within diets","LOC126282024","NC_064926.1",533889405,533935617,533912511,"+",1,574732873,"7","7","chromosome","Named chromosome",533.912511
"Infection within diets","LOC126282030","NC_064920.1",1090950605,1091038555,NA,"+",1,1209568729,"1","1","chromosome","Named chromosome",NA
"Infection within diets","LOC126282034","NC_064926.1",426254320,426584103,426419211.5,"+",1,574732873,"7","7","chromosome","Named chromosome",426.4192115
"Infection within diets","LOC126282035","NC_064926.1",426004341,426239029,426121685,"+",1,574732873,"7","7","chromosome","Named chromosome",426.121685
"Infection within diets","LOC126282038","NC_064926.1",426850415,426883125,426866770,"-",1,574732873,"7","7","chromosome","Named chromosome",426.86677
"Infection within diets","LOC126282043","NC_064920.1",1091167140,1091293624,NA,"+",1,1209568729,"1","1","chromosome","Named chromosome",NA
"Infection within diets","LOC126282072","NC_064926.1",42171913,42191197,42181555,"-",1,574732873,"7","7","chromosome","Named chromosome",42.181555
"Infection within diets","LOC126282073","NC_064926.1",62955059,63386401,63170730,"-",1,574732873,"7","7","chromosome","Named chromosome",63.17073
"Infection within diets","LOC126282100","NC_064926.1",310233012,310421338,310327175,"-",1,574732873,"7","7","chromosome","Named chromosome",310.327175
"Infection within diets","LOC126282115","NC_064926.1",284018229,284145461,284081845,"-",1,574732873,"7","7","chromosome","Named chromosome",284.081845
"Infection within diets","LOC126282123","NC_064926.1",344337466,344404252,344370859,"+",1,574732873,"7","7","chromosome","Named chromosome",344.370859
"Infection within diets","LOC126282167","NC_064926.1",263329658,263362804,263346231,"-",1,574732873,"7","7","chromosome","Named chromosome",263.346231
"Infection within diets","LOC126282173","NC_064926.1",24015409,24057922,24036665.5,"+",1,574732873,"7","7","chromosome","Named chromosome",24.0366655
"Infection within diets","LOC126282181","NC_064926.1",95273631,95433547,95353589,"-",1,574732873,"7","7","chromosome","Named chromosome",95.353589
"Infection within diets","LOC126282207","NC_064926.1",119417932,119732680,119575306,"+",1,574732873,"7","7","chromosome","Named chromosome",119.575306
"Infection within diets","LOC126282257","NC_064926.1",478569964,479905513,479237738.5,"+",1,574732873,"7","7","chromosome","Named chromosome",479.2377385
"Infection within diets","LOC126282259","NC_064926.1",479946060,480214230,480080145,"-",1,574732873,"7","7","chromosome","Named chromosome",480.080145
"Infection within diets","LOC126282271","NC_064920.1",1097802419,1097805681,NA,"-",1,1209568729,"1","1","chromosome","Named chromosome",NA
"Infection within diets","LOC126282434","NC_064926.1",468894789,469244068,469069428.5,"-",1,574732873,"7","7","chromosome","Named chromosome",469.0694285
"Infection within diets","LOC126282517","NC_064926.1",262678284,263041204,262859744,"+",1,574732873,"7","7","chromosome","Named chromosome",262.859744
"Infection within diets","LOC126282528","NC_064926.1",258602954,258615189,258609071.5,"-",1,574732873,"7","7","chromosome","Named chromosome",258.6090715
"Infection within diets","LOC126282679","NC_064920.1",973288180,973322453,973305316.5,"+",1,1209568729,"1","1","chromosome","Named chromosome",973.3053165
"Infection within diets","LOC126282995","NC_064920.1",973949392,974071998,974010695,"+",1,1209568729,"1","1","chromosome","Named chromosome",974.010695
"Infection within diets","LOC126283788","NC_064920.1",1125015486,1125521515,NA,"+",1,1209568729,"1","1","chromosome","Named chromosome",NA
"Infection within diets","LOC126283952","NC_064927.1",196984938,197021288,197003113,"+",1,510884443,"8","8","chromosome","Named chromosome",197.003113
"Infection within diets","LOC126283954","NC_064927.1",197495302,197502179,197498740.5,"-",1,510884443,"8","8","chromosome","Named chromosome",197.4987405
"Infection within diets","LOC126283957","NC_064927.1",157385882,157417444,157401663,"+",1,510884443,"8","8","chromosome","Named chromosome",157.401663
"Infection within diets","LOC126283960","NC_064927.1",156940438,156984281,156962359.5,"+",1,510884443,"8","8","chromosome","Named chromosome",156.9623595
"Infection within diets","LOC126283962","NC_064927.1",181877691,182266618,182072154.5,"-",1,510884443,"8","8","chromosome","Named chromosome",182.0721545
"Infection within diets","LOC126283976","NC_064920.1",1129909170,1129934883,NA,"+",1,1209568729,"1","1","chromosome","Named chromosome",NA
"Infection within diets","LOC126283979","NC_064927.1",89563064,89564633,89563848.5,"-",1,510884443,"8","8","chromosome","Named chromosome",89.5638485
"Infection within diets","LOC126283982","NC_064927.1",244734049,244782751,244758400,"-",1,510884443,"8","8","chromosome","Named chromosome",244.7584
"Infection within diets","LOC126283987","NC_064927.1",237332026,237391565,237361795.5,"-",1,510884443,"8","8","chromosome","Named chromosome",237.3617955
"Infection within diets","LOC126283989","NC_064920.1",1130396944,1130796477,NA,"+",1,1209568729,"1","1","chromosome","Named chromosome",NA
"Infection within diets","LOC126284002","NC_064927.1",61438086,61441132,61439609,"+",1,510884443,"8","8","chromosome","Named chromosome",61.439609
"Infection within diets","LOC126284030","NC_064927.1",60973223,61000955,60987089,"-",1,510884443,"8","8","chromosome","Named chromosome",60.987089
"Infection within diets","LOC126284033","NC_064920.1",1143340426,1143452005,NA,"-",1,1209568729,"1","1","chromosome","Named chromosome",NA
"Infection within diets","LOC126284038","NC_064927.1",113670839,114004044,113837441.5,"+",1,510884443,"8","8","chromosome","Named chromosome",113.8374415
"Infection within diets","LOC126284043","NC_064920.1",1143481452,1143624741,NA,"-",1,1209568729,"1","1","chromosome","Named chromosome",NA
"Infection within diets","LOC126284088","NC_064927.1",287742025,287757618,287749821.5,"+",1,510884443,"8","8","chromosome","Named chromosome",287.7498215
"Infection within diets","LOC126284105","NC_064927.1",477020276,477025622,477022949,"+",1,510884443,"8","8","chromosome","Named chromosome",477.022949
"Infection within diets","LOC126284106","NC_064927.1",476989098,476997183,476993140.5,"+",1,510884443,"8","8","chromosome","Named chromosome",476.9931405
"Infection within diets","LOC126284118","NC_064927.1",93325904,93414132,93370018,"+",1,510884443,"8","8","chromosome","Named chromosome",93.370018
"Infection within diets","LOC126284231","NC_064927.1",233956197,234007600,233981898.5,"-",1,510884443,"8","8","chromosome","Named chromosome",233.9818985
"Infection within diets","LOC126284235","NC_064927.1",306485800,306889366,306687583,"+",1,510884443,"8","8","chromosome","Named chromosome",306.687583
"Infection within diets","LOC126284276","NC_064927.1",215221877,215223961,215222919,"+",1,510884443,"8","8","chromosome","Named chromosome",215.222919
"Infection within diets","LOC126284283","NC_064920.1",1166919854,1166922747,NA,"-",1,1209568729,"1","1","chromosome","Named chromosome",NA
"Infection within diets","LOC126284300","NC_064927.1",427007738,427041760,427024749,"+",1,510884443,"8","8","chromosome","Named chromosome",427.024749
"Infection within diets","LOC126284305","NC_064927.1",438295457,438308642,438302049.5,"-",1,510884443,"8","8","chromosome","Named chromosome",438.3020495
"Infection within diets","LOC126284317","NC_064927.1",309136613,309521712,309329162.5,"-",1,510884443,"8","8","chromosome","Named chromosome",309.3291625
"Infection within diets","LOC126284338","NC_064927.1",427992399,428278280,428135339.5,"+",1,510884443,"8","8","chromosome","Named chromosome",428.1353395
"Infection within diets","LOC126284367","NC_064927.1",439474404,439533388,439503896,"-",1,510884443,"8","8","chromosome","Named chromosome",439.503896
"Infection within diets","LOC126284371","NC_064927.1",152669961,152760903,152715432,"-",1,510884443,"8","8","chromosome","Named chromosome",152.715432
"Infection within diets","LOC126284375","NC_064927.1",266108495,266133913,266121204,"+",1,510884443,"8","8","chromosome","Named chromosome",266.121204
"Infection within diets","LOC126284426","NC_064927.1",290115082,290133052,290124067,"+",1,510884443,"8","8","chromosome","Named chromosome",290.124067
"Infection within diets","LOC126284452","NC_064927.1",495911078,496037442,495974260,"-",1,510884443,"8","8","chromosome","Named chromosome",495.97426
"Infection within diets","LOC126284462","NC_064927.1",493656442,493722529,493689485.5,"+",1,510884443,"8","8","chromosome","Named chromosome",493.6894855
"Infection within diets","LOC126284491","NC_064927.1",285768198,285783772,285775985,"+",1,510884443,"8","8","chromosome","Named chromosome",285.775985
"Infection within diets","LOC126284507","NC_064920.1",1182957246,1182969274,NA,"-",1,1209568729,"1","1","chromosome","Named chromosome",NA
