"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","database","background","foreground_genes_tested","background_genes_tested","expression_cluster","n_cluster_genes","pathway_theme","pathway_scope"
"ko00603","Glycosphingolipid biosynthesis - globo and isoglobo series","1/22","5/560",0.2,5.09090909090909,1.85645508225968,0.182190088853459,1,1,"LOC126354818",1,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko00053","Ascorbate and aldarate metabolism","2/22","20/560",0.1,2.54545454545455,1.42200282985455,0.182732720939658,1,1,"LOC126282179/LOC126336627",2,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko01230","Biosynthesis of amino acids","2/22","21/560",0.0952380952380952,2.42424242424242,1.34408052780365,0.197314943274878,1,1,"LOC126284988/LOC126298221",2,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Amino acid and nitrogen metabolism","Broad KEGG reference map"
"ko00500","Starch and sucrose metabolism","1/22","6/560",0.166666666666667,4.24242424242424,1.61330577033538,0.214607779025033,1,1,"LOC126281492",1,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00511","Other glycan degradation","1/22","6/560",0.166666666666667,4.24242424242424,1.61330577033538,0.214607779025033,1,1,"LOC126354818",1,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00640","Propanoate metabolism","1/22","6/560",0.166666666666667,4.24242424242424,1.61330577033538,0.214607779025033,1,1,"LOC126298220",1,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko00040","Pentose and glucuronate interconversions","2/22","23/560",0.0869565217391304,2.21343873517787,1.20066191763114,0.226929217084561,1,1,"LOC126282179/LOC126336627",2,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko04270","Vascular smooth muscle contraction","1/22","7/560",0.142857142857143,3.63636363636364,1.41813597289588,0.245796639785772,1,1,"LOC126284686",1,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04612","Antigen processing and presentation","1/22","7/560",0.142857142857143,3.63636363636364,1.41813597289588,0.245796639785772,1,1,"LOC126292150",1,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04714","Thermogenesis","1/22","7/560",0.142857142857143,3.63636363636364,1.41813597289588,0.245796639785772,1,1,"LOC126354319",1,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04975","Fat digestion and absorption","1/22","7/560",0.142857142857143,3.63636363636364,1.41813597289588,0.245796639785772,1,1,"LOC126284686",1,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko00983","Drug metabolism - other enzymes","2/22","26/560",0.0769230769230769,1.95804195804196,1.01071027702793,0.27201019947375,1,1,"LOC126282179/LOC126336627",2,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Other KEGG pathway","Core metabolism or cross-domain"
"ko05204","Chemical carcinogenesis - DNA adducts","2/22","26/560",0.0769230769230769,1.95804195804196,1.01071027702793,0.27201019947375,1,1,"LOC126282179/LOC126336627",2,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Genetic information processing","Reference disease pathway"
"ko00250","Alanine, aspartate and glutamate metabolism","1/22","8/560",0.125,3.18181818181818,1.25579895609017,0.275801113429014,1,1,"LOC126284988",1,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko00590","Arachidonic acid metabolism","1/22","8/560",0.125,3.18181818181818,1.25579895609017,0.275801113429014,1,1,"LOC126284686",1,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko00980","Metabolism of xenobiotics by cytochrome P450","2/22","27/560",0.0740740740740741,1.88552188552189,0.952892005296033,0.287102992728589,1,1,"LOC126282179/LOC126336627",2,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Detoxification and secondary metabolism","Core metabolism or cross-domain"
"ko00982","Drug metabolism - cytochrome P450","2/22","27/560",0.0740740740740741,1.88552188552189,0.952892005296033,0.287102992728589,1,1,"LOC126282179/LOC126336627",2,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Detoxification and secondary metabolism","Core metabolism or cross-domain"
"ko04972","Pancreatic secretion","1/22","9/560",0.111111111111111,2.82828282828283,1.11715888032247,0.304664112531481,1,1,"LOC126284686",1,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko00052","Galactose metabolism","1/22","10/560",0.1,2.54545454545455,0.99632493147282,0.332427069925869,1,1,"LOC126281492",1,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko04013","MAPK signaling pathway - fly","1/22","10/560",0.1,2.54545454545455,0.99632493147282,0.332427069925869,1,1,"LOC126278199",1,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04512","ECM-receptor interaction","1/22","11/560",0.0909090909090909,2.31404958677686,0.889299464659586,0.359129987128834,1,1,"LOC126330717",1,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Cellular process","Eukaryote/metazoan-compatible"
"ko01130","Biosynthesis of antibiotics","3/22","56/560",0.0535714285714286,1.36363636363636,0.579524976427013,0.380505197523851,1,1,"LOC126284988/LOC126298672/LOC126298221",3,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Detoxification and secondary metabolism","Broad KEGG reference map"
"ko00564","Glycerophospholipid metabolism","1/22","12/560",0.0833333333333333,2.12121212121212,0.793257586911215,0.38481148126939,1,1,"LOC126284686",1,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko04014","Ras signaling pathway","1/22","13/560",0.0769230769230769,1.95804195804196,0.70613648140376,0.409508830561495,1,1,"LOC126284686",1,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko05225","Hepatocellular carcinoma","1/22","14/560",0.0714285714285714,1.81818181818182,0.626388285774561,0.43325801836341,1,1,"LOC126354319",1,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Reference disease pathway","Reference disease pathway"
"ko01120","Microbial metabolism in diverse environments","2/22","42/560",0.0476190476190476,1.21212121212121,0.288781901684838,0.502913930057322,1,1,"LOC126284988/LOC126298672",2,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Detoxification and secondary metabolism","Broad KEGG reference map"
"ko00260","Glycine, serine and threonine metabolism","1/22","18/560",0.0555555555555556,1.41414141414141,0.360837261295231,0.519449855417037,1,1,"LOC126298221",1,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko00230","Purine metabolism","1/22","23/560",0.0434782608695652,1.10671936758893,0.105595673537592,0.609682461854827,1,1,"LOC126297490",1,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko01200","Carbon metabolism","1/22","27/560",0.037037037037037,0.942760942760943,-0.0615937798100097,0.669978962275802,1,1,"LOC126298221",1,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Carbohydrate and energy metabolism","Broad KEGG reference map"
"ko04142","Lysosome biogenesis","1/22","27/560",0.037037037037037,0.942760942760943,-0.0615937798100097,0.669978962275802,1,1,"LOC126354818",1,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Cellular process","Eukaryote/metazoan-compatible"
"ko00010","Glycolysis / Gluconeogenesis","0/22","10/560",0,0,-0.644680838011824,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko00020","Citrate cycle (TCA cycle)","0/22","7/560",0,0,-0.537913644891539,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko00030","Pentose phosphate pathway","0/22","11/560",0,0,-0.676762485684339,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko00051","Fructose and mannose metabolism","0/22","10/560",0,0,-0.644680838011824,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko00071","Fatty acid degradation","0/22","8/560",0,0,-0.575574521541329,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko00240","Pyrimidine metabolism","0/22","13/560",0,0,-0.737062166720713,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko00270","Cysteine and methionine metabolism","0/22","11/560",0,0,-0.676762485684339,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko00280","Valine, leucine and isoleucine degradation","0/22","10/560",0,0,-0.644680838011824,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko00310","Lysine degradation","0/22","10/560",0,0,-0.644680838011824,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00330","Arginine and proline metabolism","0/22","19/560",0,0,-0.895992293844468,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko00340","Histidine metabolism","0/22","5/560",0,0,-0.453800131219032,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko00350","Tyrosine metabolism","0/22","8/560",0,0,-0.575574521541329,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko00360","Phenylalanine metabolism","0/22","6/560",0,0,-0.497561592720258,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko00380","Tryptophan metabolism","0/22","9/560",0,0,-0.611042702496823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko00410","beta-Alanine metabolism","0/22","12/560",0,0,-0.707500009947841,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko00430","Taurine and hypotaurine metabolism","0/22","5/560",0,0,-0.453800131219032,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00480","Glutathione metabolism","0/22","22/560",0,0,-0.966821521136846,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Detoxification and secondary metabolism","Core metabolism or cross-domain"
"ko00561","Glycerolipid metabolism","0/22","13/560",0,0,-0.737062166720713,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko00562","Inositol phosphate metabolism","0/22","12/560",0,0,-0.707500009947841,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00620","Pyruvate metabolism","0/22","10/560",0,0,-0.644680838011824,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko00630","Glyoxylate and dicarboxylate metabolism","0/22","8/560",0,0,-0.575574521541329,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko00650","Butanoate metabolism","0/22","5/560",0,0,-0.453800131219032,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko00670","One carbon pool by folate","0/22","8/560",0,0,-0.575574521541329,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00680","Methane metabolism","0/22","7/560",0,0,-0.537913644891539,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00710","Carbon fixation by Calvin cycle","0/22","6/560",0,0,-0.497561592720258,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko00720","Other carbon fixation pathways","0/22","5/560",0,0,-0.453800131219032,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko00790","Folate biosynthesis","0/22","13/560",0,0,-0.737062166720713,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00981","Insect hormone biosynthesis","0/22","10/560",0,0,-0.644680838011824,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Storage, lipid transport, and endocrine nutrition","Core metabolism or cross-domain"
"ko01210","2-Oxocarboxylic acid metabolism","0/22","6/560",0,0,-0.497561592720258,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Other KEGG pathway","Broad KEGG reference map"
"ko01523","Antifolate resistance","0/22","9/560",0,0,-0.611042702496823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Other KEGG pathway","Core metabolism or cross-domain"
"ko01524","Platinum drug resistance","0/22","10/560",0,0,-0.644680838011824,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Other KEGG pathway","Core metabolism or cross-domain"
"ko02010","ABC transporters","0/22","11/560",0,0,-0.676762485684339,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Transport and environmental response","Core metabolism or cross-domain"
"ko03030","DNA replication","0/22","8/560",0,0,-0.575574521541329,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Genetic information processing","Core metabolism or cross-domain"
"ko03320","PPAR signaling pathway","0/22","7/560",0,0,-0.537913644891539,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04010","MAPK signaling pathway","0/22","13/560",0,0,-0.737062166720713,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04015","Rap1 signaling pathway","0/22","11/560",0,0,-0.676762485684339,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04020","Calcium signaling pathway","0/22","10/560",0,0,-0.644680838011824,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04022","cGMP-PKG signaling pathway","0/22","10/560",0,0,-0.644680838011824,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04024","cAMP signaling pathway","0/22","17/560",0,0,-0.845961604833784,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04062","Chemokine signaling pathway","0/22","5/560",0,0,-0.453800131219032,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"DEG cluster 2",71,"Immune and stress signaling","Eukaryote/metazoan-compatible"
