"DEG_context","gene_id","seqid","start","end","midpoint","strand","seq_start","seq_end","chromosome","region_name","genome","chromosome_class","position_mb"
"Infection within diets","LOC126278127","NC_064925.1",244998362,244998986,244998674,"-",1,594873984,"6","6","chromosome","Named chromosome",244.998674
"Infection within diets","LOC126278128","NC_064925.1",245073958,245180844,245127401,"+",1,594873984,"6","6","chromosome","Named chromosome",245.127401
"Infection within diets","LOC126278130","NC_064925.1",127583685,127613389,127598537,"-",1,594873984,"6","6","chromosome","Named chromosome",127.598537
"Infection within diets","LOC126278132","NC_064925.1",128058024,128141670,128099847,"-",1,594873984,"6","6","chromosome","Named chromosome",128.099847
"Infection within diets","LOC126278133","NC_064925.1",127672605,127757970,127715287.5,"-",1,594873984,"6","6","chromosome","Named chromosome",127.7152875
"Infection within diets","LOC126278137","NC_064925.1",40639433,41140157,40889795,"-",1,594873984,"6","6","chromosome","Named chromosome",40.889795
"Infection within diets","LOC126278143","NC_064925.1",124372081,124424307,124398194,"-",1,594873984,"6","6","chromosome","Named chromosome",124.398194
"Infection within diets","LOC126278149","NC_064925.1",390563316,390791393,390677354.5,"-",1,594873984,"6","6","chromosome","Named chromosome",390.6773545
"Infection within diets","LOC126278176","NC_064925.1",193030287,193381113,193205700,"-",1,594873984,"6","6","chromosome","Named chromosome",193.2057
"Infection within diets","LOC126278177","NC_064925.1",324342013,325501691,324921852,"-",1,594873984,"6","6","chromosome","Named chromosome",324.921852
"Infection within diets","LOC126278180","NC_064925.1",139284697,139608570,139446633.5,"+",1,594873984,"6","6","chromosome","Named chromosome",139.4466335
"Infection within diets","LOC126278191","NC_064925.1",157360051,157690422,157525236.5,"-",1,594873984,"6","6","chromosome","Named chromosome",157.5252365
"Infection within diets","LOC126278196","NC_064925.1",158054791,158111031,158082911,"+",1,594873984,"6","6","chromosome","Named chromosome",158.082911
"Infection within diets","LOC126278225","NC_064925.1",320632891,320662350,320647620.5,"+",1,594873984,"6","6","chromosome","Named chromosome",320.6476205
"Infection within diets","LOC126278232","NC_064925.1",451728478,451816002,451772240,"-",1,594873984,"6","6","chromosome","Named chromosome",451.77224
"Infection within diets","LOC126278259","NC_064925.1",342173552,342178395,342175973.5,"+",1,594873984,"6","6","chromosome","Named chromosome",342.1759735
"Infection within diets","LOC126278289","NC_064925.1",80856954,81081802,80969378,"+",1,594873984,"6","6","chromosome","Named chromosome",80.969378
"Infection within diets","LOC126278308","NC_064925.1",476936091,477040710,476988400.5,"+",1,594873984,"6","6","chromosome","Named chromosome",476.9884005
"Infection within diets","LOC126278346","NC_064925.1",237751931,237805539,237778735,"+",1,594873984,"6","6","chromosome","Named chromosome",237.778735
"Infection within diets","LOC126278365","NC_064925.1",529869495,529918600,529894047.5,"+",1,594873984,"6","6","chromosome","Named chromosome",529.8940475
"Infection within diets","LOC126278382","NC_064925.1",311522934,311661414,311592174,"+",1,594873984,"6","6","chromosome","Named chromosome",311.592174
"Infection within diets","LOC126278436","NC_064925.1",59750494,59773487,59761990.5,"+",1,594873984,"6","6","chromosome","Named chromosome",59.7619905
"Infection within diets","LOC126278447","NC_064920.1",996364330,996396024,996380177,"-",1,1209568729,"1","1","chromosome","Named chromosome",996.380177
"Infection within diets","LOC126278467","NC_064925.1",461898923,462146126,462022524.5,"-",1,594873984,"6","6","chromosome","Named chromosome",462.0225245
"Infection within diets","LOC126278480","NC_064925.1",214004261,214192029,214098145,"+",1,594873984,"6","6","chromosome","Named chromosome",214.098145
"Infection within diets","LOC126278485","NC_064925.1",483796152,483801210,483798681,"+",1,594873984,"6","6","chromosome","Named chromosome",483.798681
"Infection within diets","LOC126278491","NC_064925.1",403201783,403540999,403371391,"-",1,594873984,"6","6","chromosome","Named chromosome",403.371391
"Infection within diets","LOC126278499","NC_064925.1",128489754,128537361,128513557.5,"-",1,594873984,"6","6","chromosome","Named chromosome",128.5135575
"Infection within diets","LOC126278501","NC_064925.1",328576937,328582330,328579633.5,"-",1,594873984,"6","6","chromosome","Named chromosome",328.5796335
"Infection within diets","LOC126278519","NC_064925.1",358556062,359692005,359124033.5,"-",1,594873984,"6","6","chromosome","Named chromosome",359.1240335
"Infection within diets","LOC126278530","NC_064925.1",523953334,523954236,523953785,"-",1,594873984,"6","6","chromosome","Named chromosome",523.953785
"Infection within diets","LOC126278549","NC_064925.1",201774358,201777636,201775997,"-",1,594873984,"6","6","chromosome","Named chromosome",201.775997
"Infection within diets","LOC126278559","NC_064925.1",386287190,386395754,386341472,"-",1,594873984,"6","6","chromosome","Named chromosome",386.341472
"Infection within diets","LOC126278622","NC_064925.1",530129793,530224917,530177355,"+",1,594873984,"6","6","chromosome","Named chromosome",530.177355
"Infection within diets","LOC126278673","NC_064925.1",478963997,479272626,479118311.5,"-",1,594873984,"6","6","chromosome","Named chromosome",479.1183115
"Infection within diets","LOC126278678","NC_064920.1",1007709414,1008401920,1008055667,"+",1,1209568729,"1","1","chromosome","Named chromosome",1008.055667
"Infection within diets","LOC126278697","NC_064925.1",483147432,483245711,483196571.5,"-",1,594873984,"6","6","chromosome","Named chromosome",483.1965715
"Infection within diets","LOC126278707","NC_064925.1",37792882,37990630,37891756,"-",1,594873984,"6","6","chromosome","Named chromosome",37.891756
"Infection within diets","LOC126278734","NC_064925.1",83020120,83055150,83037635,"-",1,594873984,"6","6","chromosome","Named chromosome",83.037635
"Infection within diets","LOC126278735","NC_064925.1",83444590,84402979,83923784.5,"-",1,594873984,"6","6","chromosome","Named chromosome",83.9237845
"Infection within diets","LOC126278800","NC_064925.1",192765447,193012032,192888739.5,"-",1,594873984,"6","6","chromosome","Named chromosome",192.8887395
"Infection within diets","LOC126278816","NC_064925.1",241499639,241721969,241610804,"-",1,594873984,"6","6","chromosome","Named chromosome",241.610804
"Infection within diets","LOC126278882","NC_064925.1",352858773,353372674,353115723.5,"-",1,594873984,"6","6","chromosome","Named chromosome",353.1157235
"Infection within diets","LOC126278916","NC_064925.1",480683912,480932748,480808330,"-",1,594873984,"6","6","chromosome","Named chromosome",480.80833
"Infection within diets","LOC126278946","NC_064925.1",249674315,250117886,249896100.5,"-",1,594873984,"6","6","chromosome","Named chromosome",249.8961005
"Infection within diets","LOC126278962","NC_064925.1",118313582,118611572,118462577,"+",1,594873984,"6","6","chromosome","Named chromosome",118.462577
"Infection within diets","LOC126278971","NC_064925.1",228925830,229220424,229073127,"+",1,594873984,"6","6","chromosome","Named chromosome",229.073127
"Infection within diets","LOC126278972","NC_064925.1",229415263,229631928,229523595.5,"+",1,594873984,"6","6","chromosome","Named chromosome",229.5235955
"Infection within diets","LOC126278997","NC_064920.1",1027036234,1027175622,1027105928,"-",1,1209568729,"1","1","chromosome","Named chromosome",1027.105928
"Infection within diets","LOC126279018","NC_064925.1",564079973,564254730,564167351.5,"-",1,594873984,"6","6","chromosome","Named chromosome",564.1673515
"Infection within diets","LOC126279052","NC_064925.1",172616690,172636634,172626662,"+",1,594873984,"6","6","chromosome","Named chromosome",172.626662
"Infection within diets","LOC126279091","NC_064925.1",448256824,448606414,448431619,"+",1,594873984,"6","6","chromosome","Named chromosome",448.431619
"Infection within diets","LOC126279109","NC_064925.1",346633443,346744584,346689013.5,"+",1,594873984,"6","6","chromosome","Named chromosome",346.6890135
"Infection within diets","LOC126279120","NC_064925.1",35187088,35269785,35228436.5,"-",1,594873984,"6","6","chromosome","Named chromosome",35.2284365
"Infection within diets","LOC126279173","NC_064920.1",1032054378,1032057297,1032055837.5,"+",1,1209568729,"1","1","chromosome","Named chromosome",1032.0558375
"Infection within diets","LOC126279221","NC_064920.1",1032489538,1032583987,1032536762.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",1032.5367625
"Infection within diets","LOC126279309","NC_064920.1",1033437940,1033930259,1033684099.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",1033.6840995
"Infection within diets","LOC126279569","NC_064920.1",1036535642,1036953243,1036744442.5,"+",1,1209568729,"1","1","chromosome","Named chromosome",1036.7444425
"Infection within diets","LOC126279611","NC_064920.1",1037284092,1037470262,1037377177,"-",1,1209568729,"1","1","chromosome","Named chromosome",1037.377177
"Infection within diets","LOC126279803","NC_064920.1",1040206407,1040311193,1040258800,"+",1,1209568729,"1","1","chromosome","Named chromosome",1040.2588
"Infection within diets","LOC126280394","NC_064920.1",1042317534,1042326804,1042322169,"-",1,1209568729,"1","1","chromosome","Named chromosome",1042.322169
"Infection within diets","LOC126280573","NC_064920.1",1043336041,1043354889,1043345465,"-",1,1209568729,"1","1","chromosome","Named chromosome",1043.345465
"Infection within diets","LOC126280853","NC_064920.1",1044669339,1044995860,1044832599.5,"+",1,1209568729,"1","1","chromosome","Named chromosome",1044.8325995
"Infection within diets","LOC126280991","NC_064920.1",1052591199,1052807417,1052699308,"-",1,1209568729,"1","1","chromosome","Named chromosome",1052.699308
"Infection within diets","LOC126281065","NC_064920.1",1057907864,1058241169,1058074516.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",1058.0745165
"Infection within diets","LOC126281081","NC_064920.1",1057196837,1057440540,1057318688.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",1057.3186885
"Infection within diets","LOC126281165","NC_064926.1",261838752,261939264,261889008,"-",1,574732873,"7","7","chromosome","Named chromosome",261.889008
"Infection within diets","LOC126281245","NC_064926.1",215806297,215883311,215844804,"+",1,574732873,"7","7","chromosome","Named chromosome",215.844804
"Infection within diets","LOC126281276","NC_064926.1",195710275,195714237,195712256,"+",1,574732873,"7","7","chromosome","Named chromosome",195.712256
"Infection within diets","LOC126281297","NC_064926.1",514979757,515048361,515014059,"-",1,574732873,"7","7","chromosome","Named chromosome",515.014059
"Infection within diets","LOC126281299","NC_064926.1",514716650,514726283,514721466.5,"-",1,574732873,"7","7","chromosome","Named chromosome",514.7214665
"Infection within diets","LOC126281308","NC_064926.1",391681301,391756514,391718907.5,"+",1,574732873,"7","7","chromosome","Named chromosome",391.7189075
"Infection within diets","LOC126281310","NC_064926.1",192216303,192314645,192265474,"+",1,574732873,"7","7","chromosome","Named chromosome",192.265474
"Infection within diets","LOC126281335","NC_064926.1",208108484,208219480,208163982,"-",1,574732873,"7","7","chromosome","Named chromosome",208.163982
"Infection within diets","LOC126281341","NC_064926.1",117186018,117209614,117197816,"-",1,574732873,"7","7","chromosome","Named chromosome",117.197816
"Infection within diets","LOC126281351","NC_064926.1",543334942,543828563,543581752.5,"+",1,574732873,"7","7","chromosome","Named chromosome",543.5817525
"Infection within diets","LOC126281387","NC_064926.1",388847487,388938446,388892966.5,"+",1,574732873,"7","7","chromosome","Named chromosome",388.8929665
"Infection within diets","LOC126281391","NC_064926.1",5550216,5551880,5551048,"+",1,574732873,"7","7","chromosome","Named chromosome",5.551048
"Infection within diets","LOC126281410","NC_064926.1",346554544,346612083,346583313.5,"-",1,574732873,"7","7","chromosome","Named chromosome",346.5833135
"Infection within diets","LOC126281481","NC_064920.1",1067650112,1068363401,1068006756.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",1068.0067565
"Infection within diets","LOC126281483","NC_064926.1",429568462,430740116,430154289,"-",1,574732873,"7","7","chromosome","Named chromosome",430.154289
"Infection within diets","LOC126281486","NC_064926.1",88676070,88936331,88806200.5,"-",1,574732873,"7","7","chromosome","Named chromosome",88.8062005
"Infection within diets","LOC126281499","NC_064926.1",217405387,217540536,217472961.5,"+",1,574732873,"7","7","chromosome","Named chromosome",217.4729615
"Infection within diets","LOC126281516","NC_064926.1",331335209,331616327,331475768,"-",1,574732873,"7","7","chromosome","Named chromosome",331.475768
"Infection within diets","LOC126281532","NC_064926.1",241482672,241509293,241495982.5,"+",1,574732873,"7","7","chromosome","Named chromosome",241.4959825
"Infection within diets","LOC126281537","NC_064926.1",143336015,143719804,143527909.5,"+",1,574732873,"7","7","chromosome","Named chromosome",143.5279095
"Infection within diets","LOC126281553","NC_064926.1",425739291,425944342,425841816.5,"+",1,574732873,"7","7","chromosome","Named chromosome",425.8418165
"Infection within diets","LOC126281562","NC_064926.1",95916671,96039998,95978334.5,"-",1,574732873,"7","7","chromosome","Named chromosome",95.9783345
"Infection within diets","LOC126281570","NC_064920.1",1069560820,1069563418,1069562119,"-",1,1209568729,"1","1","chromosome","Named chromosome",1069.562119
"Infection within diets","LOC126281581","NC_064926.1",44315798,44508084,44411941,"-",1,574732873,"7","7","chromosome","Named chromosome",44.411941
"Infection within diets","LOC126281598","NC_064926.1",205945678,206129052,206037365,"-",1,574732873,"7","7","chromosome","Named chromosome",206.037365
