"DEG_family","gene_id","Description","gene_biotype","eggNOG_Description","eggNOG_name","GOs","KEGG_ko","KEGG_Pathway","PFAMs","annotation_text","base_physiology_theme","phase_related","phase_reference_source","physiology_theme"
"Infection within diets","LOC126267163","peptidoglycan-recognition protein SA-like","protein_coding","N-acetylmuramoyl-L-alanine amidase activity. It is involved in the biological process described with peptidoglycan catabolic process","","GO:0002218,GO:0002221,GO:0002225,GO:0002252,GO:0002253,GO:0002376,GO:0002682,GO:0002684,GO:0002697,GO:0002699,GO:0002700,GO:0002702,GO:0002757,GO:0002758,GO:0002759,GO:0002760,GO:0002764,GO:0002784,GO:0002786,GO:0002803,GO:0002805,GO:0002807,GO:0002808,GO:0002813,GO:0002831,GO:0002833,GO:0002920,GO:0002922,GO:0003674,GO:0005488,GO:0005515,GO:0005539,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0005887,GO:0006810,GO:0006897,GO:0006909,GO:0006950,GO:0006952,GO:0006955,GO:0006959,GO:0006963,GO:0006964,GO:0007154,GO:0007165,GO:0007166,GO:0008150,GO:0008329,GO:0009605,GO:0009607,GO:0009615,GO:0009617,GO:0009889,GO:0009891,GO:0009893,GO:0009966,GO:0009967,GO:0009987,GO:0010646,GO:0010647,GO:0016019,GO:0016020,GO:0016021,GO:0016192,GO:0016327,GO:0019222,GO:0019730,GO:0019731,GO:0023051,GO:0023052,GO:0023056,GO:0031224,GO:0031226,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031347,GO:0031349,GO:0032101,GO:0032103,GO:0034248,GO:0034250,GO:0035007,GO:0038023,GO:0038187,GO:0042742,GO:0042834,GO:0043207,GO:0043455,GO:0043900,GO:0043902,GO:0044214,GO:0044424,GO:0044425,GO:0044456,GO:0044459,GO:0044464,GO:0045087,GO:0045088,GO:0045089,GO:0045202,GO:0046983,GO:0048167,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0050776,GO:0050778,GO:0050789,GO:0050794,GO:0050804,GO:0050829,GO:0050896,GO:0051171,GO:0051173,GO:0051179,GO:0051234,GO:0051607,GO:0051704,GO:0051707,GO:0051716,GO:0060089,GO:0061057,GO:0061058,GO:0061059,GO:0065007,GO:0065008,GO:0071944,GO:0080134,GO:0089717,GO:0097367,GO:0097458,GO:0098542,GO:0098590,GO:0098657,GO:0098793,GO:0099177,GO:1900424,GO:1900426","ko:K01446","","Amidase_2","peptidoglycan-recognition protein SA-like | N-acetylmuramoyl-L-alanine amidase activity. It is involved in the biological process described with peptidoglycan catabolic process | | Amidase_2 |","Immune-related",FALSE,"Not phase-related","Immune-related"
"Infection within diets","LOC126267179","tubulin alpha-1 chain","protein_coding","Tubulin is the major constituent of microtubules. It binds two moles of GTP, one at an exchangeable site on the beta chain and one at a non-exchangeable site on the alpha chain","","","ko:K07374","ko04145,ko04210,ko04530,ko04540,ko05130,map04145,map04210,map04530,map04540,map05130","Tubulin,Tubulin_C","tubulin alpha-1 chain | Tubulin is the major constituent of microtubules. It binds two moles of GTP, one at an exchangeable site on the beta chain and one at a non-exchangeable site on the alpha chain | | Tubulin,Tubulin_C | ko04145,ko04210,ko04530,ko04540,ko05130,map04145,map04210,map04530,map04540,map05130","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126267190","uncharacterized LOC126267190","protein_coding","Immunoglobulin","","","","","C1-set,ig","uncharacterized LOC126267190 | Immunoglobulin | | C1-set,ig |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126267194","aquaporin-9-like","protein_coding",NA,NA,NA,NA,NA,NA,"aquaporin-9-like | NA | NA | NA | NA","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126267215","peptidoglycan recognition protein 1-like","protein_coding","Animal peptidoglycan recognition proteins homologous to Bacteriophage T3 lysozyme.","PGRPLA","GO:0000270,GO:0002376,GO:0003674,GO:0005488,GO:0005539,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006022,GO:0006026,GO:0006027,GO:0006807,GO:0006950,GO:0006952,GO:0006955,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009253,GO:0009605,GO:0009607,GO:0009617,GO:0016020,GO:0016021,GO:0030203,GO:0031224,GO:0031226,GO:0042834,GO:0043170,GO:0043207,GO:0044425,GO:0044459,GO:0044464,GO:0045087,GO:0050896,GO:0051704,GO:0051707,GO:0071704,GO:0071944,GO:0097367,GO:1901135,GO:1901136,GO:1901564,GO:1901565,GO:1901575","ko:K01446","","Amidase_2","peptidoglycan recognition protein 1-like | Animal peptidoglycan recognition proteins homologous to Bacteriophage T3 lysozyme. | PGRPLA | Amidase_2 |","Antimicrobial peptides",FALSE,"Not phase-related","Antimicrobial peptides"
"Infection within diets","LOC126267216","peptidoglycan recognition protein 1-like","protein_coding","Animal peptidoglycan recognition proteins homologous to Bacteriophage T3 lysozyme.","PGRPLA","GO:0000270,GO:0002376,GO:0003674,GO:0005488,GO:0005539,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006022,GO:0006026,GO:0006027,GO:0006807,GO:0006950,GO:0006952,GO:0006955,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009253,GO:0009605,GO:0009607,GO:0009617,GO:0016020,GO:0016021,GO:0030203,GO:0031224,GO:0031226,GO:0042834,GO:0043170,GO:0043207,GO:0044425,GO:0044459,GO:0044464,GO:0045087,GO:0050896,GO:0051704,GO:0051707,GO:0071704,GO:0071944,GO:0097367,GO:1901135,GO:1901136,GO:1901564,GO:1901565,GO:1901575","ko:K01446","","Amidase_2","peptidoglycan recognition protein 1-like | Animal peptidoglycan recognition proteins homologous to Bacteriophage T3 lysozyme. | PGRPLA | Amidase_2 |","Antimicrobial peptides",FALSE,"Not phase-related","Antimicrobial peptides"
"Infection within diets","LOC126267217","peptidoglycan recognition protein 1-like","protein_coding","Animal peptidoglycan recognition proteins homologous to Bacteriophage T3 lysozyme.","PGRPLA","GO:0000270,GO:0002376,GO:0003674,GO:0005488,GO:0005539,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006022,GO:0006026,GO:0006027,GO:0006807,GO:0006950,GO:0006952,GO:0006955,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009253,GO:0009605,GO:0009607,GO:0009617,GO:0016020,GO:0016021,GO:0030203,GO:0031224,GO:0031226,GO:0042834,GO:0043170,GO:0043207,GO:0044425,GO:0044459,GO:0044464,GO:0045087,GO:0050896,GO:0051704,GO:0051707,GO:0071704,GO:0071944,GO:0097367,GO:1901135,GO:1901136,GO:1901564,GO:1901565,GO:1901575","ko:K01446","","Amidase_2","peptidoglycan recognition protein 1-like | Animal peptidoglycan recognition proteins homologous to Bacteriophage T3 lysozyme. | PGRPLA | Amidase_2 |","Antimicrobial peptides",FALSE,"Not phase-related","Antimicrobial peptides"
"Infection within diets","LOC126267222","C-1-tetrahydrofolate synthase, cytoplasmic","protein_coding","methylenetetrahydrofolate dehydrogenase (NADP ) activity. It is involved in the biological process described with folic acid-containing compound biosynthetic process","","GO:0003674,GO:0003824,GO:0004329,GO:0004477,GO:0004488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006139,GO:0006144,GO:0006520,GO:0006575,GO:0006725,GO:0006732,GO:0006760,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009108,GO:0009112,GO:0009113,GO:0009256,GO:0009257,GO:0009396,GO:0009987,GO:0016053,GO:0016491,GO:0016645,GO:0016646,GO:0016787,GO:0016810,GO:0016814,GO:0016874,GO:0016879,GO:0018130,GO:0019238,GO:0019438,GO:0019752,GO:0034641,GO:0042398,GO:0042440,GO:0042558,GO:0042559,GO:0043436,GO:0043603,GO:0043604,GO:0043648,GO:0043650,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046112,GO:0046148,GO:0046394,GO:0046483,GO:0046653,GO:0046654,GO:0051186,GO:0051188,GO:0055086,GO:0055114,GO:0071704,GO:0072521,GO:0072522,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576","ko:K00288","ko00670,ko01100,map00670,map01100","FTHFS,THF_DHG_CYH,THF_DHG_CYH_C","C-1-tetrahydrofolate synthase, cytoplasmic | methylenetetrahydrofolate dehydrogenase (NADP ) activity. It is involved in the biological process described with folic acid-containing compound biosynthetic process | | FTHFS,THF_DHG_CYH,THF_DHG_CYH_C | ko00670,ko01100,map00670,map01100","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126267226","ovarian-specific serine/threonine-protein kinase Lok-like","protein_coding","Forkhead associated domain","lok","GO:0000003,GO:0000075,GO:0000077,GO:0000278,GO:0003006,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006282,GO:0006355,GO:0006357,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006915,GO:0006919,GO:0006950,GO:0006974,GO:0006996,GO:0007049,GO:0007093,GO:0007154,GO:0007165,GO:0007276,GO:0007281,GO:0007292,GO:0007346,GO:0008150,GO:0008152,GO:0008219,GO:0008630,GO:0009314,GO:0009628,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010212,GO:0010332,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010623,GO:0010628,GO:0010941,GO:0010942,GO:0010950,GO:0010952,GO:0012501,GO:0016043,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0018105,GO:0018107,GO:0018193,GO:0018209,GO:0018210,GO:0019219,GO:0019222,GO:0019538,GO:0019953,GO:0022402,GO:0022412,GO:0022414,GO:0023052,GO:0030154,GO:0030162,GO:0030717,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031570,GO:0032268,GO:0032270,GO:0032501,GO:0032502,GO:0032504,GO:0033554,GO:0035234,GO:0035556,GO:0036211,GO:0042770,GO:0042981,GO:0043065,GO:0043067,GO:0043068,GO:0043085,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043280,GO:0043281,GO:0043412,GO:0044093,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0044703,GO:0044773,GO:0044774,GO:0045786,GO:0045862,GO:0045893,GO:0045930,GO:0045935,GO:0045944,GO:0048468,GO:0048477,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048609,GO:0048856,GO:0048869,GO:0050321,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051052,GO:0051090,GO:0051091,GO:0051171,GO:0051173,GO:0051246,GO:0051247,GO:0051252,GO:0051254,GO:0051276,GO:0051321,GO:0051336,GO:0051345,GO:0051704,GO:0051716,GO:0051726,GO:0052547,GO:0052548,GO:0060255,GO:0061982,GO:0061988,GO:0065007,GO:0065009,GO:0070192,GO:0071214,GO:0071478,GO:0071479,GO:0071480,GO:0071704,GO:0071840,GO:0072331,GO:0072332,GO:0080090,GO:0080134,GO:0080135,GO:0097190,GO:0097193,GO:0104004,GO:0140096,GO:1901564,GO:1902680,GO:1903046,GO:1903047,GO:1903506,GO:1903508,GO:2000112,GO:2000116,GO:2001020,GO:2001056,GO:2001141","ko:K06641","ko04110,ko04111,ko04115,ko04218,ko05166,map04110,map04111,map04115,map04218,map05166","FHA,Pkinase","ovarian-specific serine/threonine-protein kinase Lok-like | Forkhead associated domain | lok | FHA,Pkinase | ko04110,ko04111,ko04115,ko04218,ko05166,map04110,map04111,map04115,map04218,map05166","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126267253","endoplasmic reticulum chaperone BiP-like","protein_coding","Belongs to the heat shock protein 70 family","Hsc70-3","GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0006950,GO:0008150,GO:0009892,GO:0009987,GO:0010468,GO:0010605,GO:0010608,GO:0010629,GO:0012505,GO:0016246,GO:0016441,GO:0016458,GO:0019222,GO:0030431,GO:0031047,GO:0032501,GO:0033554,GO:0034976,GO:0035194,GO:0036335,GO:0040029,GO:0042592,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044421,GO:0044424,GO:0044444,GO:0044464,GO:0048519,GO:0048872,GO:0050789,GO:0050896,GO:0051716,GO:0060255,GO:0065007,GO:0065008","ko:K09490","ko03060,ko04141,ko04918,ko05020,map03060,map04141,map04918,map05020","ALAD,HSP70","endoplasmic reticulum chaperone BiP-like | Belongs to the heat shock protein 70 family | Hsc70-3 | ALAD,HSP70 | ko03060,ko04141,ko04918,ko05020,map03060,map04141,map04918,map05020","Detoxification / stress",TRUE,"Head + thorax phase DEG","Detoxification / stress"
"Infection within diets","LOC126267259","alpha-tocopherol transfer protein-like","protein_coding","CRAL/TRIO domain","","","","","CRAL_TRIO","alpha-tocopherol transfer protein-like | CRAL/TRIO domain | | CRAL_TRIO |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126267263","N-acetylneuraminate lyase-like","protein_coding","Belongs to the DapA family","","","ko:K01639","ko00520,map00520","DHDPS","N-acetylneuraminate lyase-like | Belongs to the DapA family | | DHDPS | ko00520,map00520","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126267295","uncharacterized LOC126267295","protein_coding","Fibrinogen-related domains (FReDs)","","","","","Fibrinogen_C","uncharacterized LOC126267295 | Fibrinogen-related domains (FReDs) | | Fibrinogen_C |","Other / unannotated genes",FALSE,"Thorax phase DEG","Other / unannotated genes"
"Infection within diets","LOC126267333","la-related protein 6","protein_coding","nucleotide binding","","GO:0008150,GO:0009892,GO:0010468,GO:0010605,GO:0010629,GO:0019222,GO:0048519,GO:0050789,GO:0060255,GO:0065007","ko:K18733","","La,SUZ-C","la-related protein 6 | nucleotide binding | | La,SUZ-C |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126267343","uncharacterized LOC126267343","protein_coding","N-acetylmuramoyl-L-alanine amidase activity. It is involved in the biological process described with peptidoglycan catabolic process","","GO:0000270,GO:0001932,GO:0001933,GO:0002376,GO:0003674,GO:0005488,GO:0005539,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006022,GO:0006026,GO:0006027,GO:0006807,GO:0006950,GO:0006952,GO:0006955,GO:0006959,GO:0007154,GO:0007165,GO:0007166,GO:0007275,GO:0007568,GO:0008150,GO:0008152,GO:0008340,GO:0009056,GO:0009057,GO:0009253,GO:0009605,GO:0009607,GO:0009617,GO:0009892,GO:0009966,GO:0009968,GO:0009987,GO:0010259,GO:0010563,GO:0010605,GO:0010646,GO:0010648,GO:0016020,GO:0016021,GO:0019220,GO:0019222,GO:0019730,GO:0019731,GO:0023051,GO:0023052,GO:0023057,GO:0030203,GO:0031224,GO:0031226,GO:0031323,GO:0031324,GO:0031399,GO:0031400,GO:0032268,GO:0032269,GO:0032501,GO:0032502,GO:0032872,GO:0032873,GO:0042325,GO:0042326,GO:0042742,GO:0042834,GO:0043170,GO:0043207,GO:0043408,GO:0043409,GO:0044425,GO:0044459,GO:0044464,GO:0045936,GO:0046328,GO:0046329,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0048856,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051174,GO:0051246,GO:0051248,GO:0051704,GO:0051707,GO:0051716,GO:0060255,GO:0061057,GO:0065007,GO:0070302,GO:0070303,GO:0071704,GO:0071944,GO:0080090,GO:0080134,GO:0080135,GO:0097367,GO:0098542,GO:1901135,GO:1901136,GO:1901564,GO:1901565,GO:1901575,GO:1902531,GO:1902532","ko:K01446","","Amidase_2","uncharacterized LOC126267343 | N-acetylmuramoyl-L-alanine amidase activity. It is involved in the biological process described with peptidoglycan catabolic process | | Amidase_2 |","Immune-related",FALSE,"Not phase-related","Immune-related"
"Infection within diets","LOC126267351","uncharacterized LOC126267351","protein_coding","Ring finger domain","","","","","zf-C3HC4_2,zf-RING_2","uncharacterized LOC126267351 | Ring finger domain | | zf-C3HC4_2,zf-RING_2 |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126267391","papilin","protein_coding","PLAC (protease and lacunin) domain","","GO:0003674,GO:0005198,GO:0005201,GO:0005575,GO:0005576,GO:0005604,GO:0008150,GO:0009987,GO:0016043,GO:0030198,GO:0031012,GO:0043062,GO:0044421,GO:0062023,GO:0071840","","","ADAM_spacer1,I-set,Ig_3,Kunitz_BPTI,PLAC,TSP_1,WAP","papilin | PLAC (protease and lacunin) domain | | ADAM_spacer1,I-set,Ig_3,Kunitz_BPTI,PLAC,TSP_1,WAP |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126267422","U-scoloptoxin(19)-Sm1a","protein_coding","","","","","","","U-scoloptoxin(19)-Sm1a | | | |","Other / unannotated genes",FALSE,"Thorax phase DEG","Other / unannotated genes"
"Infection within diets","LOC126267442","CLIP domain-containing serine protease 14D-like","protein_coding","Belongs to the peptidase S1 family","","GO:0003674,GO:0003824,GO:0004175,GO:0004252,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008236,GO:0016787,GO:0017171,GO:0019538,GO:0043170,GO:0044238,GO:0070011,GO:0071704,GO:0140096,GO:1901564","ko:K20671","ko04624,map04624","Trypsin","CLIP domain-containing serine protease 14D-like | Belongs to the peptidase S1 family | | Trypsin | ko04624,map04624","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126267449","uncharacterized LOC126267449","lncRNA",NA,NA,NA,NA,NA,NA,"uncharacterized LOC126267449 | NA | NA | NA | NA","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126267462","venom allergen 5-like","protein_coding","Belongs to the CRISP family","","","ko:K19919","","CAP","venom allergen 5-like | Belongs to the CRISP family | | CAP |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126267464","ATP-dependent DNA helicase DDX11","protein_coding","It is involved in the biological process described with nucleobase-containing compound metabolic process","","GO:0003674,GO:0003824,GO:0004386,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017111","ko:K11273","","DEAD_2,Helicase_C_2","ATP-dependent DNA helicase DDX11 | It is involved in the biological process described with nucleobase-containing compound metabolic process | | DEAD_2,Helicase_C_2 |","Other / unannotated genes",FALSE,"Thorax phase DEG","Other / unannotated genes"
"Infection within diets","LOC126267471","PC-esterase domain-containing protein 1A-like","protein_coding","","","","","","","PC-esterase domain-containing protein 1A-like | | | |","Detoxification / stress",FALSE,"Thorax phase DEG","Detoxification / stress"
"Infection within diets","LOC126267472","putative protein TPRXL","protein_coding",NA,NA,NA,NA,NA,NA,"putative protein TPRXL | NA | NA | NA | NA","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126267473","pyrroline-5-carboxylate reductase 3","protein_coding","Pyrroline-5-carboxylate reductase","","","ko:K00286","ko00330,ko01100,ko01110,ko01130,ko01230,map00330,map01100,map01110,map01130,map01230","F420_oxidored,P5CR_dimer","pyrroline-5-carboxylate reductase 3 | Pyrroline-5-carboxylate reductase | | F420_oxidored,P5CR_dimer | ko00330,ko01100,ko01110,ko01130,ko01230,map00330,map01100,map01110,map01130,map01230","Other / unannotated genes",FALSE,"Thorax phase DEG","Other / unannotated genes"
"Infection within diets","LOC126267545","serine protease Hayan-like","protein_coding","Trypsin-like serine protease","","GO:0003674,GO:0003824,GO:0004175,GO:0004252,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008236,GO:0016787,GO:0017171,GO:0019538,GO:0043170,GO:0044238,GO:0070011,GO:0071704,GO:0140096,GO:1901564","ko:K20671","ko04624,map04624","Trypsin","serine protease Hayan-like | Trypsin-like serine protease | | Trypsin | ko04624,map04624","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126267568","uncharacterized LOC126267568","protein_coding",NA,NA,NA,NA,NA,NA,"uncharacterized LOC126267568 | NA | NA | NA | NA","Other / unannotated genes",TRUE,"Head + thorax phase DEG","Phase-related changes"
"Infection within diets","LOC126267581","uncharacterized LOC126267581","lncRNA",NA,NA,NA,NA,NA,NA,"uncharacterized LOC126267581 | NA | NA | NA | NA","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126267583","uncharacterized LOC126267583","lncRNA",NA,NA,NA,NA,NA,NA,"uncharacterized LOC126267583 | NA | NA | NA | NA","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126267629","uncharacterized LOC126267629","protein_coding",NA,NA,NA,NA,NA,NA,"uncharacterized LOC126267629 | NA | NA | NA | NA","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection within diets","LOC126267652","peptidoglycan-recognition protein SC1a-like","protein_coding","N-acetylmuramoyl-L-alanine amidase activity. It is involved in the biological process described with peptidoglycan catabolic process","PGRPLA","GO:0000270,GO:0002376,GO:0003674,GO:0005488,GO:0005539,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006022,GO:0006026,GO:0006027,GO:0006807,GO:0006950,GO:0006952,GO:0006955,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009253,GO:0009605,GO:0009607,GO:0009617,GO:0016020,GO:0016021,GO:0030203,GO:0031224,GO:0031226,GO:0042834,GO:0043170,GO:0043207,GO:0044425,GO:0044459,GO:0044464,GO:0045087,GO:0050896,GO:0051704,GO:0051707,GO:0071704,GO:0071944,GO:0097367,GO:1901135,GO:1901136,GO:1901564,GO:1901565,GO:1901575","ko:K01446","","Amidase_2","peptidoglycan-recognition protein SC1a-like | N-acetylmuramoyl-L-alanine amidase activity. It is involved in the biological process described with peptidoglycan catabolic process | PGRPLA | Amidase_2 |","Immune-related",FALSE,"Not phase-related","Immune-related"
