method	qseqid	gene_id	seqid	qlen	sseqid	taxid	scientific_name	broad_group	lineage	pident	length	qcovhsp	evalue	bitscore	stitle
BLASTn core_nt	LOC126304760|NW_026061732.1:67754-70564|-	LOC126304760	NW_026061732.1	2811	gi|2284197477|ref|XM_049991926.1|	7010	Schistocerca gregaria	Schistocerca	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Orthoptera;Caelifera;Acrididea;Acridomorpha;Acridoidea;Acrididae;Cyrtacanthacridinae;Schistocerca;Schistocerca gregaria	100.000	1132	40	0.0	2042	PREDICTED: Schistocerca gregaria protein aubergine-like (LOC126304746), mRNA
BLASTn core_nt	LOC126304762|NW_026061732.1:105671-107288|-	LOC126304762	NW_026061732.1	1618	gi|2284197513|ref|XM_049991944.1|	7010	Schistocerca gregaria	Schistocerca	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Orthoptera;Caelifera;Acrididea;Acridomorpha;Acridoidea;Acrididae;Cyrtacanthacridinae;Schistocerca;Schistocerca gregaria	100.000	1256	78	0.0	2266	PREDICTED: Schistocerca gregaria branchpoint-bridging protein-like (LOC126304762), mRNA
BLASTn core_nt	LOC126304763|NW_026061732.1:89760-92904|+	LOC126304763	NW_026061732.1	3145	gi|2284197515|ref|XM_049991945.1|	7010	Schistocerca gregaria	Schistocerca	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Orthoptera;Caelifera;Acrididea;Acridomorpha;Acridoidea;Acrididae;Cyrtacanthacridinae;Schistocerca;Schistocerca gregaria	100.000	2752	88	0.0	4964	PREDICTED: Schistocerca gregaria thioredoxin reductase-like (LOC126304763), mRNA
BLASTn core_nt	LOC126304764|NW_026061732.1:72984-75648|-	LOC126304764	NW_026061732.1	2665	gi|2284197517|ref|XM_049991946.1|	7010	Schistocerca gregaria	Schistocerca	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Orthoptera;Caelifera;Acrididea;Acridomorpha;Acridoidea;Acrididae;Cyrtacanthacridinae;Schistocerca;Schistocerca gregaria	100.000	1403	53	0.0	2531	PREDICTED: Schistocerca gregaria trafficking protein particle complex subunit 12-like (LOC126304764), mRNA
BLASTn core_nt	LOC126304766|NW_026061732.1:108857-109950|+	LOC126304766	NW_026061732.1	1094	gi|2284197523|ref|XM_049991949.1|	7010	Schistocerca gregaria	Schistocerca	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Orthoptera;Caelifera;Acrididea;Acridomorpha;Acridoidea;Acrididae;Cyrtacanthacridinae;Schistocerca;Schistocerca gregaria	99.656	291	27	1.83e-142	521	PREDICTED: Schistocerca gregaria actin-related protein 2/3 complex subunit 5-like (LOC126304766), mRNA
BLASTn core_nt	LOC126304767|NW_026061732.1:24319-24925|+	LOC126304767	NW_026061732.1	607	gi|2284197525|ref|XR_007553166.1|	7010	Schistocerca gregaria	Schistocerca	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Orthoptera;Caelifera;Acrididea;Acridomorpha;Acridoidea;Acrididae;Cyrtacanthacridinae;Schistocerca;Schistocerca gregaria	100.000	285	47	4.20e-141	515	PREDICTED: Schistocerca gregaria uncharacterized LOC126304767 (LOC126304767), ncRNA
BLASTn core_nt	LOC126304973|NW_026061743.1:63445-67938|-	LOC126304973	NW_026061743.1	4494	gi|2284197642|ref|XM_049991951.1|	7010	Schistocerca gregaria	Schistocerca	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Orthoptera;Caelifera;Acrididea;Acridomorpha;Acridoidea;Acrididae;Cyrtacanthacridinae;Schistocerca;Schistocerca gregaria	99.947	3795	84	0.0	6836	PREDICTED: Schistocerca gregaria uncharacterized LOC126304973 (LOC126304973), transcript variant X1, mRNA
BLASTn core_nt	LOC126304973|NW_026061743.1:63445-67938|-	LOC126304973	NW_026061743.1	4494	gi|2284197644|ref|XM_049991952.1|	7010	Schistocerca gregaria	Schistocerca	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Orthoptera;Caelifera;Acrididea;Acridomorpha;Acridoidea;Acrididae;Cyrtacanthacridinae;Schistocerca;Schistocerca gregaria	99.947	3793	84	0.0	6832	PREDICTED: Schistocerca gregaria uncharacterized LOC126304973 (LOC126304973), transcript variant X2, mRNA
BLASTn core_nt	LOC126304973|NW_026061743.1:63445-67938|-	LOC126304973	NW_026061743.1	4494	gi|2284197646|ref|XM_049991953.1|	7010	Schistocerca gregaria	Schistocerca	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Orthoptera;Caelifera;Acrididea;Acridomorpha;Acridoidea;Acrididae;Cyrtacanthacridinae;Schistocerca;Schistocerca gregaria	99.946	3689	82	0.0	6644	PREDICTED: Schistocerca gregaria uncharacterized LOC126304973 (LOC126304973), transcript variant X3, mRNA
BLASTn core_nt	LOC126304974|NW_026061743.1:72476-76382|-	LOC126304974	NW_026061743.1	3907	gi|2284197654|ref|XM_049991957.1|	7010	Schistocerca gregaria	Schistocerca	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Orthoptera;Caelifera;Acrididea;Acridomorpha;Acridoidea;Acrididae;Cyrtacanthacridinae;Schistocerca;Schistocerca gregaria	100.000	2511	64	0.0	4529	PREDICTED: Schistocerca gregaria rasGAP-activating-like protein 1 (LOC126304974), transcript variant X4, mRNA
BLASTn core_nt	LOC126304974|NW_026061743.1:72476-76382|-	LOC126304974	NW_026061743.1	3907	gi|2284197650|ref|XM_049991955.1|	7010	Schistocerca gregaria	Schistocerca	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Orthoptera;Caelifera;Acrididea;Acridomorpha;Acridoidea;Acrididae;Cyrtacanthacridinae;Schistocerca;Schistocerca gregaria	100.000	2511	64	0.0	4529	PREDICTED: Schistocerca gregaria rasGAP-activating-like protein 1 (LOC126304974), transcript variant X2, mRNA
BLASTn core_nt	LOC126304974|NW_026061743.1:72476-76382|-	LOC126304974	NW_026061743.1	3907	gi|2284197648|ref|XM_049991954.1|	7010	Schistocerca gregaria	Schistocerca	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Orthoptera;Caelifera;Acrididea;Acridomorpha;Acridoidea;Acrididae;Cyrtacanthacridinae;Schistocerca;Schistocerca gregaria	100.000	2511	64	0.0	4529	PREDICTED: Schistocerca gregaria rasGAP-activating-like protein 1 (LOC126304974), transcript variant X1, mRNA
BLASTn core_nt	LOC126304974|NW_026061743.1:72476-76382|-	LOC126304974	NW_026061743.1	3907	gi|2284197652|ref|XM_049991956.1|	7010	Schistocerca gregaria	Schistocerca	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Orthoptera;Caelifera;Acrididea;Acridomorpha;Acridoidea;Acrididae;Cyrtacanthacridinae;Schistocerca;Schistocerca gregaria	100.000	2511	64	0.0	4529	PREDICTED: Schistocerca gregaria rasGAP-activating-like protein 1 (LOC126304974), transcript variant X3, mRNA
BLASTn core_nt	LOC126304974|NW_026061743.1:72476-76382|-	LOC126304974	NW_026061743.1	3907	gi|2284197656|ref|XM_049991958.1|	7010	Schistocerca gregaria	Schistocerca	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Orthoptera;Caelifera;Acrididea;Acridomorpha;Acridoidea;Acrididae;Cyrtacanthacridinae;Schistocerca;Schistocerca gregaria	100.000	2509	64	0.0	4525	PREDICTED: Schistocerca gregaria rasGAP-activating-like protein 1 (LOC126304974), transcript variant X5, mRNA
BLASTn core_nt	LOC126304976|NW_026061743.1:83077-85915|-	LOC126304976	NW_026061743.1	2839	gi|2284197658|ref|XM_049991959.1|	7010	Schistocerca gregaria	Schistocerca	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Orthoptera;Caelifera;Acrididea;Acridomorpha;Acridoidea;Acrididae;Cyrtacanthacridinae;Schistocerca;Schistocerca gregaria	99.951	2061	73	0.0	3709	PREDICTED: Schistocerca gregaria puromycin-sensitive aminopeptidase-like (LOC126304976), mRNA
BLASTn core_nt	LOC126304977|NW_026061743.1:76897-83065|-	LOC126304977	NW_026061743.1	6169	gi|2284197660|ref|XM_049991960.1|	7010	Schistocerca gregaria	Schistocerca	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Orthoptera;Caelifera;Acrididea;Acridomorpha;Acridoidea;Acrididae;Cyrtacanthacridinae;Schistocerca;Schistocerca gregaria	100.000	2175	35	0.0	3923	PREDICTED: Schistocerca gregaria dnaJ homolog subfamily C member 21-like (LOC126304977), mRNA
BLASTn core_nt	LOC126304978|NW_026061743.1:86319-90936|-	LOC126304978	NW_026061743.1	4618	gi|2284197662|ref|XM_049991961.1|	7010	Schistocerca gregaria	Schistocerca	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Orthoptera;Caelifera;Acrididea;Acridomorpha;Acridoidea;Acrididae;Cyrtacanthacridinae;Schistocerca;Schistocerca gregaria	100.000	3435	74	0.0	6195	PREDICTED: Schistocerca gregaria ribonucleoside-diphosphate reductase small subunit-like (LOC126304978), mRNA
BLASTn core_nt	LOC126304986|NW_026061743.1:113213-123741|+	LOC126304986	NW_026061743.1	10529	gi|2284197689|ref|XM_049991974.1|	7010	Schistocerca gregaria	Schistocerca	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Orthoptera;Caelifera;Acrididea;Acridomorpha;Acridoidea;Acrididae;Cyrtacanthacridinae;Schistocerca;Schistocerca gregaria	99.957	2331	22	0.0	4196	PREDICTED: Schistocerca gregaria myotubularin-related protein 2-like (LOC126304986), mRNA
BLASTn core_nt	LOC126304987|NW_026061743.1:115926-117640|-	LOC126304987	NW_026061743.1	1715	gi|2284197691|ref|XM_049991975.1|	7010	Schistocerca gregaria	Schistocerca	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Orthoptera;Caelifera;Acrididea;Acridomorpha;Acridoidea;Acrididae;Cyrtacanthacridinae;Schistocerca;Schistocerca gregaria	100.000	1149	67	0.0	2073	PREDICTED: Schistocerca gregaria uncharacterized LOC126304987 (LOC126304987), mRNA
BLASTn core_nt	LOC126304991|NW_026061743.1:121065-121898|+	LOC126304991	NW_026061743.1	834	gi|2284197697|ref|XM_049991978.1|	7010	Schistocerca gregaria	Schistocerca	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Orthoptera;Caelifera;Acrididea;Acridomorpha;Acridoidea;Acrididae;Cyrtacanthacridinae;Schistocerca;Schistocerca gregaria	100.000	460	55	0.0	830	PREDICTED: Schistocerca gregaria protein BTG2-like (LOC126304991), mRNA
BLASTn core_nt	LOC126304995|NW_026061743.1:121993-123391|+	LOC126304995	NW_026061743.1	1399	gi|2284197705|ref|XM_049991982.1|	7010	Schistocerca gregaria	Schistocerca	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Orthoptera;Caelifera;Acrididea;Acridomorpha;Acridoidea;Acrididae;Cyrtacanthacridinae;Schistocerca;Schistocerca gregaria	99.915	1172	84	0.0	2110	PREDICTED: Schistocerca gregaria uncharacterized LOC126304995 (LOC126304995), mRNA
BLASTn core_nt	LOC126304997|NW_026061743.1:125237-126505|-	LOC126304997	NW_026061743.1	1269	gi|2284197709|ref|XM_049991984.1|	7010	Schistocerca gregaria	Schistocerca	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Orthoptera;Caelifera;Acrididea;Acridomorpha;Acridoidea;Acrididae;Cyrtacanthacridinae;Schistocerca;Schistocerca gregaria	100.000	1269	100	0.0	2289	PREDICTED: Schistocerca gregaria ras guanine nucleotide exchange factor S-like (LOC126304997), mRNA
BLASTn core_nt	LOC126305002|NW_026061743.1:132991-138192|+	LOC126305002	NW_026061743.1	5202	gi|2284197715|ref|XR_007553285.1|	7010	Schistocerca gregaria	Schistocerca	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Orthoptera;Caelifera;Acrididea;Acridomorpha;Acridoidea;Acrididae;Cyrtacanthacridinae;Schistocerca;Schistocerca gregaria	100.000	1535	30	0.0	2769	PREDICTED: Schistocerca gregaria glucosamine 6-phosphate N-acetyltransferase-like (LOC126305002), transcript variant X1, misc_RNA
BLASTn core_nt	LOC126305002|NW_026061743.1:132991-138192|+	LOC126305002	NW_026061743.1	5202	gi|2284197716|ref|XR_007553286.1|	7010	Schistocerca gregaria	Schistocerca	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Orthoptera;Caelifera;Acrididea;Acridomorpha;Acridoidea;Acrididae;Cyrtacanthacridinae;Schistocerca;Schistocerca gregaria	100.000	1535	30	0.0	2769	PREDICTED: Schistocerca gregaria glucosamine 6-phosphate N-acetyltransferase-like (LOC126305002), transcript variant X2, misc_RNA
BLASTn core_nt	LOC126305007|NW_026061743.1:141862-143252|+	LOC126305007	NW_026061743.1	1391	gi|2284197729|ref|XR_007553287.1|	7010	Schistocerca gregaria	Schistocerca	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Orthoptera;Caelifera;Acrididea;Acridomorpha;Acridoidea;Acrididae;Cyrtacanthacridinae;Schistocerca;Schistocerca gregaria	100.000	687	49	0.0	1240	PREDICTED: Schistocerca gregaria arpin-like (LOC126305007), transcript variant X2, misc_RNA
BLASTn core_nt	LOC126305015|NW_026061743.1:45731-47021|-	LOC126305015	NW_026061743.1	1291	gi|2284197747|ref|XM_049992001.1|	7010	Schistocerca gregaria	Schistocerca	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Orthoptera;Caelifera;Acrididea;Acridomorpha;Acridoidea;Acrididae;Cyrtacanthacridinae;Schistocerca;Schistocerca gregaria	100.000	806	62	0.0	1454	PREDICTED: Schistocerca gregaria uncharacterized LOC126305015 (LOC126305015), transcript variant X1, mRNA
BLASTn core_nt	LOC126305015|NW_026061743.1:45731-47021|-	LOC126305015	NW_026061743.1	1291	gi|2284197749|ref|XM_049992002.1|	7010	Schistocerca gregaria	Schistocerca	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Orthoptera;Caelifera;Acrididea;Acridomorpha;Acridoidea;Acrididae;Cyrtacanthacridinae;Schistocerca;Schistocerca gregaria	100.000	772	60	0.0	1393	PREDICTED: Schistocerca gregaria uncharacterized LOC126305015 (LOC126305015), transcript variant X2, mRNA
BLASTn core_nt	LOC126311186|NW_026061838.1:36538-40465|-	LOC126311186	NW_026061838.1	3928	gi|2284199096|ref|XM_049992134.1|	7010	Schistocerca gregaria	Schistocerca	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Orthoptera;Caelifera;Acrididea;Acridomorpha;Acridoidea;Acrididae;Cyrtacanthacridinae;Schistocerca;Schistocerca gregaria	100.000	3477	89	0.0	6271	PREDICTED: Schistocerca gregaria dynamin-like protein A (LOC126311186), mRNA
BLASTn core_nt	LOC126311187|NW_026061838.1:47163-50100|+	LOC126311187	NW_026061838.1	2938	gi|2284199098|ref|XM_049992135.1|	7010	Schistocerca gregaria	Schistocerca	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Orthoptera;Caelifera;Acrididea;Acridomorpha;Acridoidea;Acrididae;Cyrtacanthacridinae;Schistocerca;Schistocerca gregaria	100.000	2745	93	0.0	4951	PREDICTED: Schistocerca gregaria uncharacterized LOC126311187 (LOC126311187), mRNA
BLASTn core_nt	LOC126311194|NW_026061838.1:84118-86316|+	LOC126311194	NW_026061838.1	2199	gi|2284199120|ref|XM_049992143.1|	7010	Schistocerca gregaria	Schistocerca	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Orthoptera;Caelifera;Acrididea;Acridomorpha;Acridoidea;Acrididae;Cyrtacanthacridinae;Schistocerca;Schistocerca gregaria	100.000	1696	77	0.0	3059	PREDICTED: Schistocerca gregaria uncharacterized LOC126311194 (LOC126311194), transcript variant X2, mRNA
BLASTn core_nt	LOC126311194|NW_026061838.1:84118-86316|+	LOC126311194	NW_026061838.1	2199	gi|2284199118|ref|XM_049992142.1|	7010	Schistocerca gregaria	Schistocerca	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Orthoptera;Caelifera;Acrididea;Acridomorpha;Acridoidea;Acrididae;Cyrtacanthacridinae;Schistocerca;Schistocerca gregaria	100.000	1631	74	0.0	2942	PREDICTED: Schistocerca gregaria uncharacterized LOC126311194 (LOC126311194), transcript variant X1, mRNA
BLASTn core_nt	LOC126311195|NW_026061838.1:34413-36447|+	LOC126311195	NW_026061838.1	2035	gi|2284199122|ref|XM_049992144.1|	7010	Schistocerca gregaria	Schistocerca	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Orthoptera;Caelifera;Acrididea;Acridomorpha;Acridoidea;Acrididae;Cyrtacanthacridinae;Schistocerca;Schistocerca gregaria	99.683	947	47	0.0	1695	PREDICTED: Schistocerca gregaria malonate-semialdehyde dehydrogenase 1-like (LOC126311195), mRNA
BLASTn core_nt	LOC126311198|NW_026061838.1:26224-28189|+	LOC126311198	NW_026061838.1	1966	gi|2284199128|ref|XM_049992147.1|	7010	Schistocerca gregaria	Schistocerca	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Altocrustacea;Allotriocarida;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Orthoptera;Caelifera;Acrididea;Acridomorpha;Acridoidea;Acrididae;Cyrtacanthacridinae;Schistocerca;Schistocerca gregaria	100.000	1129	57	0.0	2037	PREDICTED: Schistocerca gregaria tubulin beta chain-like (LOC126311198), mRNA
