gene_id	seqid	description_official	gene_biotype	DEG_context	comparisons	directions	focused_origin_audit	mapping_support	competitive_host_retained_fraction	integrated_evidence	nucleotide_support_corrected	nucleotide_groups	nucleotide_taxa	nucleotide_max_identity	nucleotide_max_query_coverage	protein_support	fresh_significant_contrasts	fresh_higher_in	fresh_max_abs_log2FC	fresh_min_padj
LOC126326073	NW_026062315.1	protein lin-28-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50; infected_diet83_vs33; infection_average_all_diets; infection_diet33; interaction_diet33_vs50; interaction_diet83_vs33	Average control; Control diet 33; Infected diet 50; Infected diet 83; Infection response diet 50; Infection response diet 83	22.004888885022552	3.6664138459002954e-22
LOC126326552	NW_026062344.1	proteasome subunit alpha type-3-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Concordant non-metazoan nucleotide and protein hits	Non-metazoan only	Fungi	Lipomyces japonicus	69.424	21	Non-metazoan candidate	infected_diet33_vs50; infected_diet83_vs33; infection_average_all_diets; infection_diet33; interaction_diet33_vs50; interaction_diet83_vs33	Average control; Control diet 33; Infected diet 50; Infected diet 83; Infection response diet 50; Infection response diet 83	21.679749938450534	4.833055226089795e-22
LOC126317472	NW_026062018.1	inositol polyphosphate 5-phosphatase OCRL-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50; infected_diet83_vs33; infection_average_all_diets; infection_diet33; interaction_diet33_vs50; interaction_diet83_vs33	Average control; Control diet 33; Infected diet 50; Infected diet 83; Infection response diet 50; Infection response diet 83	23.798877594599134	2.1521802453039278e-21
LOC126328051	NW_026062425.1	WD40 repeat-containing protein SMU1-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Conflicting nucleotide and protein evidence	Non-metazoan only	Plants	Chlamydomonas reinhardtii	67.413	34	Mixed/ambiguous	infected_diet33_vs50; infected_diet83_vs33; infection_average_all_diets; infection_diet33; interaction_diet33_vs50; interaction_diet83_vs33	Average control; Control diet 33; Infected diet 50; Infected diet 83; Infection response diet 50; Infection response diet 83	20.27435628538082	5.611937620570139e-21
LOC126323886	NW_026062236.1	Fanconi anemia group D2 protein-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50; infected_diet83_vs33; infection_average_all_diets; infection_diet33; interaction_diet33_vs50; interaction_diet83_vs33	Average control; Control diet 33; Infected diet 50; Infected diet 83; Infection response diet 50; Infection response diet 83	20.193217532766795	1.611668399538102e-20
LOC126324050	NW_026062244.1	uncharacterized LOC126324050	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Mixed protein evidence	No informative external hit					Mixed/ambiguous	infected_diet33_vs50; infected_diet83_vs33; infection_average_all_diets; infection_diet33; interaction_diet33_vs50; interaction_diet83_vs33	Average control; Control diet 33; Infected diet 50; Infected diet 83; Infection response diet 50; Infection response diet 83	23.91096179609229	4.020530333821792e-20
LOC126313323	NW_026061886.1	uncharacterized LOC126313323	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	External nucleotide support from other Metazoa	Other metazoan	Other Metazoa	Patiria miniata	65.653	21	Mixed/ambiguous	infected_diet33_vs50; infected_diet83_vs33; infection_average_all_diets; infection_diet33; interaction_diet33_vs50; interaction_diet83_vs33	Average control; Control diet 33; Infected diet 50; Infected diet 83; Infection response diet 50; Infection response diet 83	20.84354516821235	4.4761149329196636e-20
LOC126314456	NW_026061953.1	60S ribosomal protein L9-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Conflicting nucleotide and protein evidence	Non-metazoan only	Fungi	Linderina pennispora	66.387	34	Mixed/ambiguous	infected_diet33_vs50; infected_diet83_vs33; infection_average_all_diets; infection_diet33; interaction_diet33_vs50; interaction_diet83_vs33	Average control; Control diet 33; Infected diet 50; Infected diet 83; Infection response diet 50; Infection response diet 83	19.100815191046415	8.90071904333498e-20
LOC126315282	NW_026061960.1	T-complex protein 1 subunit delta-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Conflicting nucleotide and protein evidence	Non-metazoan only	Fungi	Pneumocystis jirovecii RU7;Pneumocystis murina B123	70.913	24	Mixed/ambiguous	infected_diet33_vs50; infected_diet83_vs33; infection_average_all_diets; infection_diet33; interaction_diet33_vs50; interaction_diet83_vs33	Average control; Control diet 33; Infected diet 50; Infected diet 83; Infection response diet 50; Infection response diet 83	18.70303333284626	2.6212537447024843e-19
LOC126326534	NW_026062344.1	uncharacterized LOC126326534	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50; infected_diet83_vs33; infection_average_all_diets; infection_diet33; interaction_diet33_vs50; interaction_diet83_vs33	Average control; Control diet 33; Infected diet 50; Infected diet 83; Infection response diet 50; Infection response diet 83	22.774578870260946	3.340156417704009e-19
LOC126323901	NW_026062236.1	zinc finger MIZ domain-containing protein 1-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Mixed protein evidence	No informative external hit					Mixed/ambiguous	infected_diet33_vs50; infected_diet83_vs33; infection_average_all_diets; infection_diet33; interaction_diet33_vs50; interaction_diet83_vs33	Average control; Control diet 33; Infected diet 50; Infected diet 83; Infection response diet 50; Infection response diet 83	22.5030672110677	3.4478619631345206e-19
LOC126316834	NW_026061988.1	HBS1-like protein	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Mixed protein evidence	No informative external hit					Mixed/ambiguous	infected_diet33_vs50; infected_diet83_vs33; infection_average_all_diets; infection_diet33; interaction_diet33_vs50; interaction_diet83_vs33	Average control; Control diet 33; Infected diet 50; Infected diet 83; Infection response diet 50; Infection response diet 83	18.912395590149348	4.693461429771438e-19
LOC126318317	NW_026062048.1	apoptosis-inducing factor 3-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Mixed protein evidence	No informative external hit					Mixed/ambiguous	infected_diet33_vs50; infected_diet83_vs33; infection_average_all_diets; infection_diet33; interaction_diet33_vs50; interaction_diet83_vs33	Average control; Control diet 33; Infected diet 50; Infected diet 83; Infection response diet 50; Infection response diet 83	22.33617219151697	4.797549703620417e-19
LOC126316668	NW_026061985.1	uncharacterized LOC126316668	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50; infected_diet83_vs33; infection_average_all_diets; infection_diet33; interaction_diet33_vs50; interaction_diet83_vs33	Average control; Control diet 33; Infected diet 50; Infected diet 83; Infection response diet 50; Infection response diet 83	19.166714575019725	6.381004657935939e-19
LOC126325806	NW_026062299.1	60S ribosomal protein L6-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50; infected_diet83_vs33; infection_average_all_diets; infection_diet33; interaction_diet33_vs50; interaction_diet83_vs33	Average control; Control diet 33; Infected diet 50; Infected diet 83; Infection response diet 50; Infection response diet 83	18.697957199789364	7.475731036523815e-19
LOC126311252	NW_026061838.1	uncharacterized LOC126311252	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	No informative external evidence	No informative external hit					No informative hit	infected_diet33_vs50; infected_diet83_vs33; infection_average_all_diets; infection_diet33; interaction_diet33_vs50; interaction_diet83_vs33	Average control; Control diet 33; Infected diet 50; Infected diet 83; Infection response diet 50; Infection response diet 83	22.33288452278981	1.308594703770767e-18
LOC126322604	NW_026062185.1	T-complex protein 1 subunit theta-like	protein_coding	Infection + diet	Diet 33: infected vs control; Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50; infected_diet83_vs33; infection_average_all_diets; infection_diet33; interaction_diet33_vs50; interaction_diet83_vs33	Average control; Control diet 33; Infected diet 50; Infected diet 83; Infection response diet 50; Infection response diet 83	19.258544223787858	1.6264216494303492e-18
LOC126316912	NW_026062003.1	calcium/calmodulin-dependent protein kinase type 1-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50; infected_diet83_vs33; infection_average_all_diets; infection_diet33; interaction_diet33_vs50; interaction_diet83_vs33	Average control; Control diet 33; Infected diet 50; Infected diet 83; Infection response diet 50; Infection response diet 83	19.521322872165655	3.1263431869029614e-18
LOC126325541	NW_026062282.1	phosphatidylethanolamine-binding protein homolog F40A3.3-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Arthropod/orthopteran protein support only	No informative external hit					Broader arthropod support	infected_diet33_vs50; infected_diet83_vs33; infection_average_all_diets; infection_diet33; interaction_diet33_vs50; interaction_diet83_vs33	Average control; Control diet 33; Infected diet 50; Infected diet 83; Infection response diet 50; Infection response diet 83	19.349530556044517	3.1263431869029614e-18
LOC126323253	NW_026062217.1	superoxide dismutase [Fe]-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50; infected_diet83_vs33; infection_average_all_diets; infection_diet33; interaction_diet33_vs50; interaction_diet83_vs33	Average control; Control diet 33; Infected diet 50; Infected diet 83; Infection response diet 50; Infection response diet 83	21.773430592493565	1.2104448986683445e-17
LOC126323787	NW_026062229.1	proteasome subunit alpha type-4-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Concordant non-metazoan nucleotide and protein hits	Non-metazoan only	Plants	Lactuca saligna;Lactuca sativa;Lactuca serriola;Lactuca virosa	69.76	24	Non-metazoan candidate	infected_diet33_vs50; infected_diet83_vs33; infection_average_all_diets; infection_diet33; interaction_diet33_vs50; interaction_diet83_vs33	Average control; Control diet 33; Infected diet 50; Infected diet 83; Infection response diet 50; Infection response diet 83	21.559123515543117	6.876549869208313e-17
