gene_id	seqid	description_official	gene_biotype	DEG_context	comparisons	directions	focused_origin_audit	mapping_support	competitive_host_retained_fraction	integrated_evidence	nucleotide_support_corrected	nucleotide_groups	nucleotide_taxa	nucleotide_max_identity	nucleotide_max_query_coverage	protein_support	fresh_significant_contrasts	fresh_higher_in	fresh_max_abs_log2FC	fresh_min_padj
LOC126323254	NW_026062217.1	peptidyl-prolyl cis-trans isomerase FKBP4-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	External nucleotide support from Orthoptera/Arthropoda	Locust/orthopteran	Other Acrididae	Locusta migratoria manilensis	97.355	39	Locust/orthopteran support	infected_diet33_vs50; infected_diet83_vs33; infection_diet33	Control diet 33; Infected diet 50; Infected diet 83	8.116133214103373	0.00236402099922772
LOC126319848	NW_026062071.1	uncharacterized LOC126319848	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	7.768887282688458	0.002895651810143283
LOC126314408	NW_026061953.1	uncharacterized LOC126314408	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	8.234994190167416	0.0031956529802890693
LOC126322687	NW_026062196.1	uncharacterized LOC126322687	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	7.794769563126202	0.003235785776213848
LOC126314423	NW_026061953.1	NPC intracellular cholesterol transporter 1-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	8.55726776792841	0.0033484872961808566
LOC126313386	NW_026061886.1	cleavage stimulation factor subunit 1-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	7.860812555174529	0.003582956622645102
LOC126320413	NW_026062097.1	bifunctional purine biosynthesis protein PurH-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	7.627120832745012	0.00408456704697529
LOC126326520	NW_026062344.1	exportin-1-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	7.9673688506673495	0.00408456704697529
LOC126327188	NW_026062374.1	GPI mannosyltransferase 2-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Mixed protein evidence	No informative external hit					Mixed/ambiguous	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	7.639550131293859	0.004151379832275857
LOC126323742	NW_026062229.1	uncharacterized LOC126323742	protein_coding	Infection + diet	Diet 33: infected vs control; Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	No informative external evidence	No informative external hit					No informative hit	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	7.7740655086046	0.00420706084672517
LOC126325954	NW_026062302.1	uncharacterized LOC126325954	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	No informative external evidence	No informative external hit					No informative hit	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	7.759617809217186	0.004295531506133869
LOC126326057	NW_026062315.1	40S ribosomal protein S4-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	External nucleotide support from other Metazoa	Other metazoan	Other Metazoa	Antedon bifida;Antedon mediterranea;Paramacrobiotus metropolitanus	71.077	28	Mixed/ambiguous	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	7.905766890233521	0.004478588359064612
LOC126323771	NW_026062229.1	mRNA export factor-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Mixed protein evidence	No informative external hit					Mixed/ambiguous	infected_diet33_vs50; infected_diet83_vs33; infection_diet33	Control diet 33; Infected diet 50; Infected diet 83	7.645283442911286	0.00452214809953723
LOC126317508	NW_026062018.1	uncharacterized LOC126317508	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Conflicting nucleotide and protein evidence	Non-metazoan only	Other Eukaryota	Acanthamoeba castellanii str. Neff	67.918	25	Mixed/ambiguous	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	7.590557463801567	0.004548030334437846
LOC126318651	NW_026062056.1	elongation factor 1-beta-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Mixed protein evidence	No informative external hit					Mixed/ambiguous	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	7.817863228377495	0.004837448315176037
LOC126320600	NW_026062105.1	uncharacterized LOC126320600	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Other-metazoan protein support only	No informative external hit					Other metazoan support	infected_diet33_vs50	Infected diet 50	7.419526678155277	0.005382834771000257
LOC126315241	NW_026061960.1	protease 4-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	7.513040038603217	0.00541195203424036
LOC126325536	NW_026062282.1	T-complex protein 1 subunit beta-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	External nucleotide support from other Metazoa	Other metazoan	Other Metazoa	Anguilla rostrata	70.233	27	Mixed/ambiguous	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	7.401996783719322	0.00541195203424036
LOC126327192	NW_026062374.1	integrator complex subunit 6-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Mixed protein evidence	No informative external hit					Mixed/ambiguous	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	7.492840411629254	0.00541195203424036
LOC126330805	NW_026062667.1	ras guanine nucleotide exchange factor A-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	7.940688930051518	0.00541195203424036
LOC126322550	NW_026062185.1	uncharacterized LOC126322550	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50; infected_diet83_vs33; infection_diet33	Control diet 33; Infected diet 50; Infected diet 83	7.906246296677819	0.005449471994618865
LOC126326566	NW_026062344.1	uncharacterized LOC126326566	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Mixed protein evidence	No informative external hit					Mixed/ambiguous	infected_diet33_vs50; infected_diet83_vs33; infection_diet33	Control diet 33; Infected diet 50; Infected diet 83	7.717297955288931	0.005796975159005306
LOC126316788	NW_026061988.1	serine-rich adhesin for platelets-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	No informative external evidence	No informative external hit					No informative hit	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	7.711697596839542	0.005800232777302934
LOC126315362	NW_026061960.1	malate dehydrogenase-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Concordant non-metazoan nucleotide and protein hits	Non-metazoan only	Bacteria	Spongiibacter sp. IMCC21906	64.826	24	Non-metazoan candidate	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	7.6735382952445015	0.006035370523002673
LOC126325840	NW_026062299.1	uncharacterized LOC126325840	protein_coding	Infection + diet	Diet 33: infected vs control; Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Concordant non-metazoan nucleotide and protein hits	Non-metazoan only	Plants	Juglans microcarpa x Juglans regia;Juglans regia	69.01	20	Non-metazoan candidate	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	7.113996124388898	0.006035370523002673
LOC126318314	NW_026062048.1	transcription elongation factor SPT6-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	7.253282286027738	0.006508729781982082
LOC126314411	NW_026061953.1	uncharacterized LOC126314411	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Arthropod/orthopteran protein support only	No informative external hit					Broader arthropod support	infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	7.356983584128098	0.0069470218439063374
LOC126315352	NW_026061960.1	uncharacterized LOC126315352	lncRNA	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	No informative external evidence	No informative external hit						infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	7.546519001415944	0.0069470218439063374
LOC126315304	NW_026061960.1	ras-specific guanine nucleotide-releasing factor 1-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Included in infected diet 33 vs 50 origin audit	Significant in both mappings	1	Non-metazoan-only protein hits without nucleotide corroboration	No informative external hit					Non-metazoan candidate	infected_diet33_vs50	Infected diet 50	7.302164199016593	0.006981625953614318
